Model,Manufacturing_year,Transmission,Sunroof,ABS,Digital_Conditioning,Steering_Control,Airbags,Chrome_Wheel,Technical_Status,Distance(KM),Price
Hyundai_Avanti,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,165000,6700000
Hyundai_Avanti,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,112000,7000000
Hyundai_Avanti,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Bad,70000,5500000
Hyundai_Avanti,2009,Manual,Yes,Yes,Yes,No,Yes,Yes,Bad,91000,5700000
Hyundai_Avanti,2009,Manual,Yes,Yes,Yes,No,No,Yes,Bad,65000,5600000
Hyundai_Avanti,2009,Manual,No,Yes,No,No,No,No,Bad,67000,4800000
Hyundai_Avanti,2009,Manual,No,No,No,Yes,No,No,Bad,99000,4600000
Hyundai_Avanti,2009,Manual,No,No,No,No,No,Yes,Bad,92000,4700000
Hyundai_Avanti,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,120000,7200000
Hyundai_Avanti,2009,Manual,No,No,No,No,No,No,Bad,140000,5200000
Hyundai_Avanti,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,101000,7100000
Hyundai_Avanti,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Bad,164000,5900000
Hyundai_Avanti,2009,Manual,Yes,Yes,Yes,No,No,Yes,Bad,123000,6300000
Hyundai_Avanti,2009,Manual,No,No,No,Yes,No,No,Bad,150000,5000000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,90000,8000000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,75000,8000000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,99000,8000000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,105000,7700000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,137000,7700000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,150000,7400000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,163000,7400000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,75000,7500000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,99000,7500000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,115000,7200000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,149000,7200000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,157000,6900000
Hyundai_Avanti,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,90000,7700000
Hyundai_Avanti,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,67000,7700000
Hyundai_Avanti,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,138000,7400000
Hyundai_Avanti,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,150000,7100000
Hyundai_Avanti,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,163000,7100000
Hyundai_Avanti,2008,Auto,Yes,No,Yes,No,Yes,Yes,Good,90000,7700000
Hyundai_Avanti,2008,Auto,Yes,No,Yes,No,Yes,Yes,Good,143000,7400000
Hyundai_Avanti,2008,Auto,Yes,Yes,No,No,Yes,Yes,Good,80000,7700000
Hyundai_Avanti,2008,Auto,Yes,Yes,No,No,Yes,Yes,Good,148000,7300000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,No,Yes,Good,73000,7900000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,No,Good,90000,7800000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,No,Good,159000,7200000
Hyundai_Avanti,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,90000,6700000
Hyundai_Avanti,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,67000,6700000
Hyundai_Avanti,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,149000,6400000
Hyundai_Avanti,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,163000,6100000
Hyundai_Avanti,2008,Auto,Yes,No,Yes,No,Yes,Yes,Bad,68000,6700000
Hyundai_Avanti,2008,Auto,Yes,No,Yes,No,Yes,Yes,Bad,143000,6400000
Hyundai_Avanti,2008,Auto,Yes,Yes,No,No,Yes,Yes,Bad,90000,6700000
Hyundai_Avanti,2008,Auto,Yes,Yes,No,No,Yes,Yes,Bad,98000,6700000
Hyundai_Avanti,2008,Auto,Yes,Yes,No,No,Yes,Yes,Bad,148000,6300000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,No,Yes,Bad,85000,6900000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,No,Yes,Bad,154000,6300000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,No,Bad,58000,6800000
Hyundai_Avanti,2008,Auto,Yes,Yes,Yes,No,Yes,No,Bad,172000,6200000
Hyundai_Avanti,2008,Auto,No,No,No,No,No,No,Good,90000,7000000
Hyundai_Avanti,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,93000,7300000
Hyundai_Avanti,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,143000,7000000
Hyundai_Avanti,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,75000,6800000
Hyundai_Avanti,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,100000,6500000
Hyundai_Avanti,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,149000,6500000
Hyundai_Avanti,2008,Manual,No,Yes,Yes,No,Yes,Yes,Good,138000,6700000
Hyundai_Avanti,2008,Manual,No,Yes,Yes,No,Yes,Yes,Good,163000,6400000
Hyundai_Avanti,2008,Manual,Yes,No,Yes,No,Yes,Yes,Good,143000,6700000
Hyundai_Avanti,2008,Manual,Yes,Yes,No,No,Yes,Yes,Good,102000,6600000
Hyundai_Avanti,2008,Manual,Yes,Yes,Yes,No,No,Yes,Good,73000,7200000
Hyundai_Avanti,2008,Manual,Yes,Yes,Yes,No,Yes,No,Good,58000,7100000
Hyundai_Avanti,2008,Manual,No,Yes,Yes,No,Yes,Yes,Bad,138000,5700000
Hyundai_Avanti,2008,Manual,No,Yes,Yes,No,Yes,Yes,Bad,170000,5400000
Hyundai_Avanti,2008,Manual,Yes,No,Yes,No,Yes,Yes,Bad,76000,6000000
Hyundai_Avanti,2008,Manual,Yes,Yes,No,No,Yes,Yes,Bad,98000,6000000
Hyundai_Avanti,2008,Manual,Yes,Yes,Yes,No,No,Yes,Bad,77000,6200000
Hyundai_Avanti,2008,Manual,Yes,Yes,Yes,No,Yes,No,Bad,90000,6100000
Hyundai_Avanti,2008,Manual,Yes,Yes,Yes,No,Yes,No,Bad,172000,5500000
Hyundai_Avanti,2007,Auto,No,No,No,No,No,No,Good,80000,6500000
Hyundai_Avanti,2007,Manual,Yes,No,No,No,No,No,Good,87000,6300000
Hyundai_Avanti,2007,Manual,Yes,No,No,No,No,No,Good,134000,6300000
Hyundai_Avanti,2007,Manual,Yes,No,No,No,No,No,Good,151000,6000000
Hyundai_Avanti,2007,Manual,Yes,No,No,No,No,No,Good,157000,6000000
Hyundai_Avanti,2007,Manual,No,Yes,No,No,No,No,Good,80000,6300000
Hyundai_Avanti,2007,Manual,No,Yes,No,No,No,No,Good,93000,6300000
Hyundai_Avanti,2007,Manual,No,Yes,No,No,No,No,Good,133000,6300000
Hyundai_Avanti,2007,Manual,No,Yes,No,No,No,No,Good,159000,6000000
Hyundai_Avanti,2007,Manual,No,No,No,No,No,Yes,Good,91000,6200000
Hyundai_Avanti,2007,Manual,No,No,No,No,No,Yes,Good,141000,6200000
Hyundai_Avanti,2007,Manual,No,No,No,No,No,Yes,Good,160000,5900000
Hyundai_Avanti,2007,Manual,No,No,No,No,No,Yes,Good,180000,5900000
Hyundai_Avanti,2007,Auto,Yes,No,No,No,No,No,Good,94000,5800000
Hyundai_Avanti,2007,Auto,Yes,No,No,No,No,No,Good,129000,5800000
Hyundai_Avanti,2007,Auto,No,Yes,No,No,No,No,Good,83000,5800000
Hyundai_Avanti,2007,Auto,No,Yes,No,No,No,No,Good,104000,5800000
Hyundai_Avanti,2007,Auto,No,Yes,No,No,No,No,Good,146000,5800000
Hyundai_Avanti,2007,Auto,No,Yes,No,No,No,No,Good,159000,5500000
Hyundai_Avanti,2007,Auto,No,No,No,No,No,Yes,Good,80000,5700000
Hyundai_Avanti,2007,Auto,No,No,No,No,No,Yes,Good,68000,5700000
Hyundai_Avanti,2007,Auto,No,No,No,No,No,Yes,Good,141000,5700000
Hyundai_Avanti,2007,Auto,No,No,No,No,No,Yes,Good,170000,5400000
Hyundai_Avanti,2007,Auto,Yes,No,No,No,No,Yes,Good,90000,7000000
Hyundai_Avanti,2007,Auto,No,Yes,No,No,No,Yes,Good,99000,7000000
Hyundai_Avanti,2007,Auto,No,Yes,No,No,No,Yes,Good,163000,6700000
Hyundai_Avanti,2007,Auto,Yes,No,No,No,No,Yes,Good,120000,7000000
Hyundai_Avanti,2007,Auto,Yes,No,No,No,No,Yes,Good,159000,6700000
Hyundai_Avanti,2007,Auto,Yes,Yes,No,No,No,No,Good,90000,7100000
Hyundai_Avanti,2007,Auto,Yes,Yes,No,No,No,No,Good,150000,6800000
Hyundai_Avanti,2007,Auto,No,Yes,No,No,No,Yes,Normal,99000,6500000
Hyundai_Avanti,2007,Auto,No,Yes,No,No,No,Yes,Normal,163000,6200000
Hyundai_Avanti,2007,Auto,Yes,No,No,No,No,Yes,Normal,148000,6500000
Hyundai_Avanti,2007,Auto,Yes,No,No,No,No,Yes,Normal,159000,6200000
Hyundai_Avanti,2007,Auto,Yes,Yes,No,No,No,No,Normal,60000,6600000
Hyundai_Avanti,2007,Auto,Yes,Yes,No,No,No,No,Normal,163000,6300000
Hyundai_Avanti,2007,Auto,No,Yes,No,No,No,No,Normal,104000,5300000
Hyundai_Avanti,2007,Auto,No,No,No,No,No,No,Bad,80000,5500000
Hyundai_Avanti,2007,Manual,Yes,No,No,No,No,No,Bad,123000,5300000
Hyundai_Avanti,2007,Manual,No,Yes,No,No,No,No,Bad,146000,5300000
Hyundai_Avanti,2007,Manual,No,No,No,No,No,Yes,Bad,141000,5200000
Hyundai_Avanti,2007,Manual,No,No,No,No,No,Yes,Bad,180000,4900000
Hyundai_Avanti,2007,Auto,Yes,No,No,No,No,No,Bad,136000,4800000
Hyundai_Avanti,2007,Auto,No,No,No,No,No,Yes,Bad,80000,4700000
Hyundai_Avanti,2007,Auto,No,No,No,No,No,Yes,Bad,150000,4400000
Hyundai_Avanti,2007,Auto,No,Yes,No,No,No,Yes,Bad,99000,6000000
Hyundai_Avanti,2007,Auto,Yes,No,No,No,No,Yes,Bad,150000,5700000
Hyundai_Avanti,2007,Auto,Yes,Yes,No,No,No,No,Bad,150000,5800000
